data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,data101,data102,data103,data104,data105,data106,data107,data108,data109,data110,data111,data112,data113,data114,data115,data116,data117,data118,data119,data120,data121,data122,data123,data124,data125,data126,data127,data128,data129,data130,data131,data132,data133,data134,data135,data136,data137,data138,data139,data140,data141,data142,data143,data144,data145,data146,data147,data148,data149,data150,data151,data152,data153,data154,data155,data156,data157,data158,data159,data160,data161,data162,data163,data164,data165,data166,data167,data168,data169,data170,data171,data172,data173,data174,data175,data176,data177,data178,data179,data180,data181,data182,data183,data184,data185,data186,data187,data188,data189,data190,data191,data192,data193,data194,data195,data196,data197,data198,data199,data200,label
315,302,285,291,275,268,257,260,267,285,305,347,389,439,538,623,724,903,1068,1323,1550,1791,2162,2464,2808,3314,3716,4154,4765,5256,5900,6404,6921,7652,8188,8733,9455,9980,10688,11201,11715,12387,12884,13368,14013,14499,14977,15621,16108,16779,17286,17804,18481,18993,19503,20181,20686,21350,21836,22314,22948,23416,23882,24506,24977,25454,26117,26605,27279,27769,28280,28947,29460,29971,30688,31238,31934,32450,32981,33706,34249,34790,35506,36056,36580,37314,37829,38513,39015,39521,40189,40661,41134,41741,42180,42747,43167,43579,44104,44476,44836,45299,45638,45948,46340,46605,46950,47193,47419,47688,47880,48049,48262,48398,48585,48682,48780,48895,48952,48966,49005,48990,48971,48902,48830,48732,48600,48455,48229,48021,47797,47441,47146,46695,46316,45904,45307,44823,44317,43576,42985,42357,41469,40754,39747,38951,38118,36943,36016,35048,33698,32642,31171,30026,28843,27219,25966,24690,22951,21628,19846,18502,17155,15361,14042,12718,10967,9662,8416,6993,6082,5008,4304,3672,2929,2448,2034,1571,1280,931,706,514,314,200,106,42,16,12,3,10,0,5,0,0,0,0,0,0,0,0,0
321,301,305,280,283,263,257,259,269,284,325,360,399,465,552,631,721,880,1023,1264,1483,1726,2094,2400,2731,3225,3631,4061,4667,5138,5793,6300,6823,7536,8089,8642,9380,9926,10643,11170,11694,12398,12922,13430,14092,14584,15067,15719,16235,16915,17440,17951,18660,19183,19708,20415,20925,21600,22096,22570,23191,23689,24146,24788,25253,25728,26383,26854,27489,27980,28471,29131,29637,30153,30840,31366,32073,32610,33156,33895,34436,34983,35712,36265,36812,37531,38063,38775,39281,39791,40453,40947,41417,42042,42492,43081,43513,43942,44490,44875,45243,45715,46058,46392,46792,47086,47423,47672,47914,48216,48416,48598,48805,48944,49106,49213,49295,49381,49427,49450,49464,49451,49423,49345,49271,49133,49004,48849,48594,48383,48139,47779,47471,47012,46624,46204,45599,45107,44581,43852,43261,42639,41748,41039,40005,39215,38363,37174,36227,35262,33890,32819,31335,30188,28994,27369,26104,24834,23102,21809,20504,18773,17458,15695,14393,13075,11317,10013,8727,7250,6293,5175,4448,3807,3056,2561,2139,1657,1357,1000,770,566,344,208,105,29,0,0,0,2,12,6,2,27,16,7,20,23,19,18,0
495,492,498,514,510,516,539,540,547,571,592,626,665,713,804,891,1007,1185,1349,1623,1854,2107,2481,2788,3114,3586,3968,4379,4978,5456,6129,6652,7195,7931,8501,9074,9850,10414,11169,11718,12249,12980,13490,14012,14691,15203,15720,16406,16951,17639,18159,18685,19369,19877,20397,21073,21563,22215,22689,23163,23805,24287,24772,25432,25932,26434,27118,27632,28313,28832,29352,30046,30570,31090,31796,32318,33001,33524,34043,34726,35242,35751,36436,36932,37413,38066,38548,39185,39656,40103,40703,41151,41586,42172,42591,43130,43528,43901,44405,44783,45132,45578,45905,46208,46593,46868,47219,47458,47684,47962,48154,48324,48532,48668,48833,48931,49015,49103,49148,49174,49190,49172,49138,49070,48990,48855,48726,48572,48330,48119,47880,47522,47234,46791,46422,46026,45435,44952,44437,43691,43107,42488,41612,40902,39894,39099,38311,37136,36222,35259,33917,32855,31415,30264,29093,27463,26207,24949,23211,21893,20560,18770,17424,15637,14305,12969,11210,9904,8628,7177,6224,5124,4403,3760,3016,2521,2094,1617,1319,965,738,539,332,203,106,25,6,0,12,22,13,18,12,11,20,13,22,18,32,28,0
314,296,280,261,245,243,240,243,244,258,279,312,342,383,451,519,592,730,859,1071,1262,1470,1794,2066,2356,2807,3190,3583,4133,4574,5190,5666,6153,6832,7361,7893,8612,9155,9857,10370,10879,11550,12048,12541,13190,13667,14145,14788,15270,15921,16403,16891,17540,18010,18473,19086,19541,20145,20598,21048,21645,22101,22558,23182,23667,24169,24857,25354,26027,26526,27038,27693,28194,28724,29427,29946,30676,31202,31749,32474,33027,33582,34303,34848,35408,36110,36638,37379,37905,38432,39101,39599,40086,40727,41196,41798,42237,42673,43224,43627,44007,44504,44862,45183,45603,45904,46268,46514,46756,47044,47249,47433,47657,47812,47981,48106,48188,48288,48328,48380,48383,48389,48368,48317,48245,48129,48007,47866,47634,47444,47217,46870,46575,46119,45741,45348,44760,44284,43770,43029,42436,41806,40906,40191,39182,38378,37534,36350,35416,34441,33071,32003,30526,29379,28197,26584,25359,24113,22440,21177,19480,18210,16936,15253,13975,12709,11001,9748,8486,7054,6131,5065,4356,3729,2991,2513,2119,1652,1361,1020,790,585,364,234,132,49,16,37,21,14,6,5,1,0,0,0,0,0,0,0,0
373,353,334,315,308,296,283,283,284,294,324,344,370,421,484,570,644,788,917,1152,1358,1586,1915,2190,2470,2883,3218,3602,4147,4572,5188,5662,6137,6807,7316,7843,8558,9086,9781,10291,10794,11450,11942,12426,13067,13557,14043,14698,15198,15865,16370,16882,17550,18038,18515,19145,19630,20270,20751,21211,21843,22282,22738,23342,23812,24296,24938,25421,26053,26537,27017,27682,28177,28689,29356,29869,30582,31105,31646,32370,32898,33426,34151,34695,35234,35952,36493,37210,37732,38268,38953,39465,39977,40644,41131,41766,42242,42697,43277,43702,44126,44652,45025,45381,45834,46173,46566,46876,47141,47469,47693,47909,48174,48354,48548,48688,48793,48910,48996,49039,49081,49104,49080,49033,48970,48850,48729,48589,48362,48164,47921,47573,47272,46815,46442,46034,45441,44951,44430,43680,43074,42441,41536,40811,39782,38964,38108,36896,35949,34952,33559,32472,30964,29794,28608,26981,25728,24452,22739,21423,20101,18332,17010,15241,13928,12631,10893,9599,8359,6956,6030,4960,4267,3646,2917,2437,2044,1587,1290,965,740,544,332,209,112,31,3,0,0,0,0,0,1,5,8,8,0,2,2,4,0
376,358,347,330,316,299,280,274,266,275,280,299,323,352,413,470,539,651,766,948,1124,1329,1642,1913,2203,2620,2954,3319,3851,4299,4933,5423,5929,6614,7130,7646,8345,8884,9564,10079,10580,11237,11724,12205,12848,13332,13836,14471,14960,15628,16131,16649,17315,17810,18303,18944,19396,19989,20427,20861,21425,21853,22287,22861,23303,23767,24381,24863,25498,25976,26464,27104,27600,28111,28775,29307,30011,30542,31081,31791,32370,32936,33660,34228,34762,35479,36009,36725,37253,37788,38452,38956,39461,40099,40569,41190,41639,42082,42645,43059,43449,43945,44305,44647,45082,45393,45769,46041,46285,46608,46831,47037,47285,47454,47658,47793,47905,48034,48108,48172,48231,48249,48253,48228,48181,48089,47993,47883,47680,47514,47303,46976,46683,46246,45890,45505,44920,44441,43927,43188,42590,41975,41079,40376,39361,38549,37695,36508,35558,34576,33208,32129,30654,29494,28308,26685,25434,24161,22448,21149,19837,18081,16764,15006,13691,12386,10651,9364,8144,6768,5869,4823,4137,3546,2819,2355,1949,1504,1229,906,688,507,299,180,95,29,14,16,9,30,19,13,8,12,5,8,0,20,18,18,0
361,357,348,323,315,308,289,287,295,305,313,348,379,403,490,561,647,793,916,1120,1300,1512,1831,2097,2368,2758,3076,3429,3944,4371,4971,5444,5925,6582,7080,7594,8278,8795,9486,9990,10490,11157,11653,12134,12795,13272,13751,14402,14904,15569,16072,16616,17280,17763,18251,18888,19372,19979,20437,20896,21478,21912,22358,22955,23416,23883,24519,24990,25640,26125,26612,27263,27759,28265,28950,29474,30184,30717,31249,31964,32504,33044,33761,34295,34830,35536,36060,36743,37249,37747,38420,38908,39386,40012,40461,41039,41465,41882,42409,42802,43177,43655,43993,44326,44757,45064,45440,45693,45953,46267,46487,46700,46961,47139,47348,47500,47621,47782,47858,47916,47975,47995,47999,47980,47930,47840,47746,47625,47425,47240,47032,46701,46414,45995,45632,45242,44675,44195,43692,42963,42375,41756,40871,40160,39175,38381,37537,36355,35423,34456,33097,32028,30546,29400,28213,26609,25365,24101,22402,21104,19366,18067,16754,14993,13674,12365,10631,9336,8122,6740,5848,4798,4118,3513,2800,2339,1939,1496,1204,864,645,459,265,147,62,0,0,0,0,0,18,18,29,22,26,23,20,24,25,17,0
272,260,252,231,222,217,216,206,204,211,219,249,277,324,398,465,563,701,830,1057,1260,1494,1851,2139,2464,2876,3227,3593,4131,4560,5173,5648,6132,6794,7297,7811,8502,9025,9716,10227,10730,11394,11881,12368,13013,13499,13980,14634,15137,15810,16314,16820,17489,17983,18467,19123,19595,20230,20678,21138,21727,22166,22582,23182,23640,24099,24718,25208,25836,26337,26833,27496,28006,28500,29184,29724,30427,30976,31516,32234,32801,33352,34084,34632,35179,35908,36444,37163,37692,38210,38890,39395,39886,40533,40998,41608,42056,42490,43056,43454,43835,44333,44679,45009,45423,45712,46099,46350,46576,46888,47102,47290,47518,47679,47851,47972,48080,48194,48251,48328,48356,48353,48355,48318,48278,48168,48066,47946,47715,47517,47291,46960,46676,46250,45889,45501,44919,44453,43948,43227,42652,42030,41148,40446,39452,38657,37826,36655,35731,34764,33409,32347,30872,29749,28585,26959,25729,24470,22740,21434,19663,18341,16997,15209,13871,12561,10787,9490,8259,6869,5966,4916,4228,3609,2887,2408,2001,1561,1261,910,688,500,295,179,91,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,242,225,209,193,178,162,157,153,159,170,196,232,274,358,432,534,678,837,1069,1267,1500,1842,2112,2396,2828,3157,3522,4061,4507,5126,5616,6106,6773,7285,7797,8485,9000,9676,10171,10666,11307,11788,12264,12891,13361,13834,14466,14949,15606,16114,16621,17309,17809,18304,18951,19420,20036,20494,20938,21525,21964,22413,23024,23487,23951,24597,25057,25703,26171,26657,27311,27792,28300,29006,29513,30218,30753,31278,32007,32563,33132,33866,34423,34985,35721,36269,36994,37538,38066,38772,39280,39786,40441,40924,41549,42006,42449,43018,43433,43821,44317,44672,45005,45417,45704,46058,46323,46549,46839,47032,47203,47414,47555,47722,47825,47939,48022,48083,48105,48143,48129,48105,48037,47973,47855,47756,47613,47388,47185,46958,46617,46347,45910,45551,45140,44546,44073,43560,42832,42250,41624,40737,40029,39029,38234,37397,36218,35287,34317,32963,31907,30431,29290,28123,26510,25278,24018,22311,21014,19296,17990,16685,14936,13624,12305,10572,9279,8079,6722,5830,4786,4131,3516,2815,2348,1954,1515,1235,905,683,493,317,191,102,39,19,15,4,5,0,0,0,0,0,0,0,0,0,0,0
369,361,345,343,333,325,330,318,309,337,336,345,369,409,477,533,612,736,855,1025,1196,1401,1718,1982,2265,2677,3009,3376,3905,4339,4950,5422,5904,6576,7086,7609,8304,8843,9529,10045,10552,11212,11705,12210,12848,13333,13822,14456,14946,15620,16114,16612,17285,17789,18272,18897,19342,19942,20375,20813,21393,21816,22263,22836,23273,23722,24339,24807,25431,25908,26402,27051,27552,28057,28760,29290,30001,30545,31088,31824,32382,32937,33679,34236,34792,35531,36083,36798,37332,37856,38560,39070,39580,40219,40695,41308,41757,42188,42734,43137,43521,44004,44359,44690,45110,45401,45785,46035,46269,46572,46776,46975,47209,47378,47559,47675,47776,47889,47947,47992,48034,48031,48017,47985,47930,47823,47719,47580,47369,47176,46964,46624,46340,45901,45528,45130,44542,44064,43555,42818,42231,41600,40722,40016,39012,38216,37397,36197,35268,34299,32931,31873,30383,29223,28038,26431,25186,23930,22245,20990,19710,17989,16698,14979,13680,12382,10666,9385,8162,6772,5874,4826,4142,3539,2830,2363,1966,1519,1228,887,668,482,275,155,66,0,0,0,0,0,7,15,15,13,15,15,21,12,8,8,0
344,326,307,288,275,265,251,245,242,238,242,259,278,307,364,420,480,581,691,866,1025,1214,1513,1748,2008,2400,2710,3062,3547,3938,4519,4977,5446,6091,6598,7110,7809,8316,9006,9514,10020,10685,11176,11691,12320,12800,13268,13902,14381,15035,15534,16050,16728,17241,17747,18402,18889,19526,19976,20425,21010,21437,21858,22438,22878,23314,23911,24377,24999,25500,25964,26593,27090,27578,28251,28762,29452,29980,30530,31265,31808,32371,33131,33684,34227,34948,35513,36219,36738,37263,37954,38459,38946,39592,40064,40677,41122,41555,42113,42518,42900,43390,43734,44074,44503,44798,45171,45430,45680,45989,46214,46409,46655,46822,47017,47147,47270,47408,47491,47561,47621,47643,47639,47623,47575,47482,47403,47298,47104,46929,46742,46436,46160,45748,45406,45019,44458,44002,43513,42798,42216,41606,40735,40033,39052,38259,37444,36263,35333,34364,33014,31952,30484,29342,28170,26558,25317,24056,22365,21065,19317,18011,16712,14948,13633,12322,10596,9308,8098,6728,5844,4795,4129,3526,2805,2353,1963,1503,1218,897,697,500,307,197,105,37,19,17,9,11,7,0,0,0,0,0,0,0,0,0,0
355,332,323,303,298,279,264,246,245,251,282,307,337,387,454,520,594,721,842,1038,1222,1445,1774,2040,2332,2736,3069,3433,3960,4389,5003,5480,5969,6623,7121,7630,8317,8827,9503,10006,10496,11171,11666,12155,12808,13292,13762,14398,14897,15568,16098,16598,17284,17791,18279,18945,19414,20031,20505,20963,21556,22018,22461,23069,23532,23993,24634,25113,25804,26265,26739,27375,27866,28359,29038,29557,30266,30794,31328,32055,32593,33143,33876,34429,34962,35682,36216,36924,37447,37962,38642,39145,39636,40273,40745,41367,41808,42269,42842,43243,43645,44139,44483,44826,45241,45546,45926,46181,46424,46729,46938,47142,47383,47541,47730,47842,47947,48061,48125,48174,48215,48229,48220,48181,48125,48022,47920,47794,47584,47391,47174,46834,46545,46121,45755,45361,44784,44306,43801,43098,42524,41913,41039,40347,39337,38546,37704,36514,35573,34598,33248,32189,30707,29561,28378,26752,25512,24251,22555,21268,19543,18266,16954,15221,13926,12631,10894,9604,8359,6972,6041,4966,4270,3648,2938,2457,2042,1587,1293,944,720,535,326,201,98,39,3,0,0,0,0,0,0,4,0,13,16,13,15,14,0
398,389,378,363,354,340,324,314,307,293,291,297,310,334,387,467,549,699,838,1067,1260,1495,1810,2081,2350,2747,3099,3448,3968,4403,4985,5454,5936,6603,7105,7612,8304,8844,9511,10008,10519,11171,11645,12120,12750,13227,13693,14330,14824,15481,15994,16491,17153,17630,18109,18733,19193,19804,20259,20688,21260,21691,22117,22702,23158,23608,24238,24726,25345,25837,26334,26979,27478,27982,28650,29179,29890,30440,30971,31692,32237,32785,33514,34069,34616,35343,35882,36597,37122,37642,38323,38823,39316,39970,40444,41058,41508,41958,42538,42952,43354,43868,44240,44594,45046,45358,45754,46028,46292,46618,46840,47049,47295,47472,47681,47819,47929,48045,48111,48168,48205,48214,48197,48155,48113,47997,47889,47769,47550,47347,47131,46801,46507,46087,45718,45325,44742,44265,43753,43020,42433,41808,40920,40218,39202,38409,37565,36411,35474,34500,33142,32073,30604,29447,28269,26656,25399,24128,22396,21078,19309,17982,16643,14870,13572,12255,10503,9215,8026,6672,5790,4746,4092,3480,2762,2322,1922,1490,1212,874,684,497,308,196,107,33,14,8,4,0,1,0,0,0,0,0,0,0,0,0,0
316,298,284,269,259,251,239,234,230,233,264,295,326,360,422,476,539,656,764,953,1104,1318,1610,1883,2170,2571,2912,3250,3743,4156,4744,5200,5693,6348,6840,7353,8027,8538,9215,9727,10229,10888,11375,11859,12502,12974,13453,14096,14575,15237,15753,16261,16931,17432,17927,18574,19040,19668,20127,20575,21188,21660,22114,22718,23186,23665,24308,24794,25467,25976,26464,27130,27649,28170,28852,29390,30110,30677,31206,31929,32476,33029,33756,34295,34833,35547,36085,36791,37308,37817,38490,38985,39473,40114,40579,41183,41619,42052,42614,43015,43397,43898,44254,44589,45026,45323,45695,45958,46224,46543,46767,46969,47210,47362,47544,47668,47774,47909,47970,48025,48050,48072,48067,48030,47980,47899,47799,47687,47470,47287,47063,46731,46463,46036,45674,45288,44700,44224,43725,42997,42417,41795,40912,40200,39191,38393,37552,36390,35452,34484,33120,32050,30573,29421,28247,26632,25401,24142,22463,21189,19485,18213,16935,15219,13943,12641,10922,9645,8393,6982,6063,4994,4304,3682,2954,2479,2069,1610,1324,978,747,550,331,201,105,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,347,329,312,299,289,289,288,277,272,273,290,311,360,412,471,547,655,755,935,1094,1289,1589,1853,2154,2537,2872,3228,3725,4135,4733,5199,5687,6339,6836,7360,8042,8570,9233,9748,10240,10897,11377,11865,12498,12967,13435,14069,14552,15211,15713,16225,16899,17405,17901,18548,19016,19637,20090,20539,21119,21556,21988,22574,23017,23477,24099,24575,25220,25710,26200,26886,27395,27907,28620,29160,29869,30425,30971,31726,32279,32846,33565,34147,34701,35420,35972,36701,37223,37743,38430,38915,39404,40035,40502,41096,41559,41978,42519,42911,43291,43772,44114,44443,44853,45141,45499,45749,45988,46288,46488,46683,46912,47055,47233,47353,47457,47566,47626,47679,47718,47731,47727,47696,47663,47591,47482,47355,47161,46972,46768,46440,46165,45741,45374,44982,44435,43971,43458,42740,42168,41557,40679,39988,38998,38210,37381,36220,35304,34349,33011,31961,30506,29374,28209,26606,25367,24108,22399,21095,19336,18013,16684,14921,13604,12294,10553,9264,8054,6696,5820,4782,4116,3517,2797,2329,1937,1500,1227,883,674,493,293,176,99,41,40,27,38,32,30,34,31,22,30,31,49,33,28,17,0
306,297,288,276,266,254,240,233,226,218,223,233,251,283,358,419,498,619,729,910,1081,1271,1566,1831,2099,2501,2823,3168,3667,4072,4658,5121,5599,6244,6745,7240,7917,8420,9089,9605,10108,10748,11254,11722,12348,12815,13289,13927,14409,15067,15568,16073,16743,17227,17732,18354,18818,19422,19868,20307,20908,21335,21757,22331,22775,23226,23841,24319,24960,25443,25925,26571,27072,27573,28265,28791,29519,30054,30601,31320,31865,32419,33176,33728,34272,35002,35549,36264,36794,37315,38010,38518,39020,39669,40149,40764,41221,41667,42235,42647,43043,43545,43904,44256,44687,44994,45369,45635,45890,46202,46413,46615,46874,47051,47262,47393,47504,47619,47699,47754,47798,47834,47829,47786,47766,47662,47562,47445,47227,47032,46812,46483,46198,45784,45413,45041,44465,44002,43495,42783,42185,41550,40652,39933,38926,38129,37303,36121,35194,34229,32882,31834,30391,29257,28096,26493,25268,24024,22347,21079,19397,18116,16836,15152,13863,12578,10871,9610,8369,6963,6040,4979,4282,3672,2959,2500,2079,1627,1325,973,748,557,348,224,124,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,288,278,257,248,240,223,214,212,213,223,240,265,304,368,427,502,624,735,927,1103,1306,1638,1923,2218,2638,2977,3357,3886,4312,4920,5397,5875,6529,7021,7538,8203,8711,9386,9908,10402,11050,11557,12041,12676,13157,13632,14282,14771,15437,15945,16456,17142,17650,18150,18813,19294,19927,20391,20847,21459,21901,22347,22959,23422,23883,24526,25032,25680,26173,26668,27341,27846,28373,29111,29652,30364,30909,31470,32185,32735,33304,34044,34575,35134,35857,36384,37096,37612,38130,38818,39313,39809,40430,40896,41488,41920,42335,42883,43280,43654,44146,44488,44816,45229,45521,45884,46139,46377,46665,46871,47064,47287,47431,47615,47730,47831,47942,48002,48048,48075,48090,48093,48051,48000,47895,47787,47657,47437,47255,47043,46683,46387,45959,45600,45217,44627,44140,43637,42896,42307,41689,40794,40093,39073,38294,37438,36253,35350,34362,33004,31947,30486,29348,28179,26574,25341,24086,22380,21086,19335,18021,16698,14944,13626,12314,10575,9270,8066,6702,5812,4771,4094,3500,2803,2349,1941,1498,1208,873,659,485,310,186,93,27,9,6,17,13,15,14,7,2,0,0,0,0,0,0,0
434,415,398,375,360,346,328,318,306,304,304,314,339,372,430,488,554,665,764,939,1103,1300,1605,1859,2135,2523,2838,3196,3714,4130,4736,5214,5684,6335,6831,7336,8024,8518,9192,9684,10176,10849,11328,11806,12453,12934,13428,14072,14552,15222,15719,16219,16898,17398,17883,18507,18972,19578,20030,20475,21083,21506,21942,22524,22969,23420,24039,24527,25172,25657,26139,26792,27291,27798,28488,29021,29736,30279,30842,31579,32121,32670,33407,33967,34530,35247,35804,36499,37021,37548,38226,38725,39221,39864,40326,40939,41380,41805,42351,42749,43140,43623,43971,44300,44714,45008,45378,45635,45880,46178,46390,46583,46819,46979,47169,47287,47390,47510,47580,47646,47686,47697,47689,47651,47596,47508,47420,47300,47100,46915,46701,46352,46071,45645,45273,44880,44316,43847,43330,42619,42023,41395,40524,39810,38811,38013,37177,35999,35063,34091,32725,31669,30188,29047,27864,26259,25056,23789,22087,20813,19533,17814,16514,14778,13471,12170,10427,9133,7949,6606,5722,4702,4032,3437,2738,2284,1896,1476,1192,862,648,463,269,160,94,20,4,14,18,9,3,11,14,2,4,5,0,1,0,0,0
483,477,470,457,447,437,419,408,393,374,365,369,378,396,439,483,545,657,769,983,1168,1365,1669,1911,2178,2577,2909,3257,3796,4215,4803,5261,5742,6402,6913,7430,8145,8672,9365,9878,10380,11032,11522,12005,12651,13123,13601,14236,14722,15389,15912,16404,17055,17534,18015,18631,19095,19699,20152,20599,21197,21641,22094,22712,23178,23683,24337,24815,25471,25978,26474,27161,27672,28195,28896,29440,30160,30702,31268,31998,32548,33123,33863,34401,34959,35675,36223,36914,37423,37924,38589,39088,39568,40185,40644,41243,41682,42109,42664,43066,43447,43941,44306,44642,45069,45373,45763,46039,46306,46631,46855,47068,47327,47503,47708,47841,47957,48103,48196,48267,48321,48353,48345,48298,48251,48157,48064,47935,47722,47538,47323,46982,46702,46272,45908,45510,44950,44466,43967,43260,42663,42026,41157,40440,39467,38654,37815,36631,35696,34721,33360,32298,30825,29672,28491,26860,25597,24308,22569,21246,19463,18116,16773,14990,13647,12320,10577,9281,8091,6719,5820,4785,4102,3491,2790,2333,1938,1499,1224,898,682,500,313,195,120,51,31,25,19,19,13,4,4,0,0,0,0,0,0,0,0
315,308,301,291,287,275,262,256,256,256,262,290,313,352,424,514,583,742,858,1067,1263,1472,1802,2073,2353,2754,3076,3421,3927,4353,4967,5433,5934,6577,7060,7556,8218,8715,9379,9873,10354,10995,11472,11951,12587,13066,13548,14189,14681,15345,15848,16351,17027,17520,17999,18629,19088,19684,20125,20564,21143,21588,22027,22635,23098,23568,24212,24696,25364,25865,26372,27043,27562,28117,28827,29376,30146,30711,31290,32061,32636,33213,33964,34536,35110,35843,36396,37112,37646,38170,38853,39362,39854,40496,40972,41576,42023,42455,43013,43416,43808,44300,44647,44996,45408,45713,46089,46347,46588,46895,47103,47301,47534,47690,47874,47989,48086,48209,48276,48320,48364,48371,48342,48314,48263,48152,48049,47913,47704,47516,47283,46945,46650,46218,45854,45454,44864,44395,43884,43154,42565,41941,41049,40343,39341,38547,37713,36535,35607,34643,33290,32235,30759,29611,28436,26827,25585,24329,22633,21364,20087,18383,17099,15377,14072,12774,11055,9759,8518,7085,6168,5083,4372,3736,3006,2538,2130,1662,1350,1013,773,587,396,259,164,64,34,23,19,17,14,9,13,21,12,8,15,16,23,34,0
372,354,342,324,310,302,293,284,279,278,281,297,324,357,429,483,555,667,770,939,1096,1297,1599,1854,2145,2539,2856,3208,3705,4110,4700,5161,5639,6274,6759,7249,7946,8445,9121,9607,10107,10733,11211,11681,12325,12810,13289,13922,14402,15058,15553,16047,16709,17197,17671,18279,18725,19323,19770,20215,20808,21257,21702,22295,22753,23215,23846,24337,24991,25486,25986,26675,27195,27716,28431,28982,29699,30248,30800,31564,32119,32673,33417,33964,34521,35262,35828,36559,37094,37622,38320,38840,39325,39978,40445,41065,41534,41972,42538,42944,43337,43847,44205,44552,44994,45302,45686,45953,46216,46528,46748,46960,47214,47379,47584,47709,47826,47948,48031,48076,48120,48142,48148,48120,48072,47975,47881,47755,47553,47374,47144,46826,46524,46095,45732,45332,44766,44300,43794,43064,42475,41859,40968,40265,39260,38460,37620,36444,35518,34551,33190,32122,30649,29502,28325,26700,25450,24170,22437,21121,19355,18019,16685,14905,13580,12261,10512,9213,8011,6658,5795,4763,4107,3502,2792,2330,1934,1494,1214,876,667,487,291,186,109,38,28,35,22,16,22,19,26,18,31,19,44,31,21,13,0
297,287,277,264,256,247,244,235,231,230,233,252,276,330,407,477,561,679,785,976,1162,1361,1686,1962,2254,2660,3001,3367,3901,4328,4960,5437,5910,6566,7060,7565,8244,8753,9444,9931,10420,11066,11552,12033,12671,13146,13628,14268,14754,15415,15920,16426,17102,17596,18080,18717,19174,19760,20208,20649,21220,21654,22091,22660,23105,23571,24178,24671,25300,25803,26280,26939,27455,27977,28665,29241,29959,30504,31061,31812,32383,32939,33698,34266,34850,35604,36152,36884,37426,37961,38665,39180,39685,40346,40812,41438,41895,42338,42906,43317,43717,44220,44586,44916,45351,45657,46037,46303,46554,46861,47076,47284,47546,47722,47925,48055,48151,48277,48347,48398,48449,48461,48449,48436,48380,48299,48189,48064,47869,47670,47465,47129,46828,46403,46033,45642,45049,44573,44062,43330,42742,42117,41227,40519,39507,38710,37874,36696,35768,34797,33438,32378,30911,29762,28583,26962,25707,24437,22716,21406,19631,18310,16980,15187,13847,12527,10751,9446,8215,6823,5923,4868,4180,3561,2840,2380,1976,1522,1241,897,672,483,283,169,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,416,414,419,422,413,409,409,412,409,416,422,426,433,481,512,567,656,754,909,1055,1224,1488,1715,1973,2365,2694,3043,3555,3972,4560,5033,5509,6183,6706,7226,7922,8459,9144,9658,10167,10846,11348,11850,12526,13030,13539,14195,14713,15381,15883,16391,17041,17518,17987,18603,19057,19636,20086,20527,21136,21557,21994,22587,23031,23478,24093,24555,25182,25653,26139,26803,27313,27829,28525,29057,29783,30331,30891,31628,32193,32763,33529,34097,34662,35410,35985,36741,37295,37838,38551,39067,39570,40239,40720,41350,41810,42247,42810,43225,43616,44145,44497,44849,45276,45594,45975,46237,46491,46809,47025,47246,47477,47635,47814,47933,48042,48154,48222,48276,48312,48329,48319,48284,48235,48128,48036,47909,47696,47509,47290,46962,46679,46253,45897,45513,44931,44464,43963,43251,42672,42046,41166,40454,39449,38648,37816,36629,35697,34720,33350,32293,30825,29673,28488,26879,25655,24384,22663,21368,19625,18303,16987,15230,13914,12601,10863,9574,8333,6920,6002,4929,4236,3615,2884,2409,1996,1538,1246,899,677,484,275,154,78,15,0,6,17,21,15,25,30,18,15,16,17,9,13,7,0
